user_id,name,age,gender,resident_num,subject,hire_date,profile,ai_type,nationality
1748,John Smith,49,M,518-38-5273,Science Teacher,2010-07-06,"John is a Science Teacher at Lakeside School, with 15 years of total experience.","{""fte"": ""Full-time"", ""salary"": 101321, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 15}",South Africa
1749,John Smith,55,M,427-12-1858,English Teacher,2000-07-13,"John is a English Teacher at Highland HS, with 25 years of total experience.","{""fte"": ""Part-time"", ""salary"": 43319, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 25}",South Africa
1750,David Lee,46,M,190-22-5311,Math Teacher,1997-12-16,"David is a Math Teacher at Highland HS, with 28 years of total experience.","{""fte"": ""Part-time"", ""salary"": 109185, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 28}",India
1751,Sarah Brown,32,M,798-88-8635,Science Teacher,2013-08-10,"Sarah is a Science Teacher at Highland HS, with 12 years of total experience.","{""fte"": ""Full-time"", ""salary"": 105601, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 12}",Philippines
1752,David Brown,35,M,576-42-4210,English Teacher,2014-09-14,"David is a English Teacher at Lakeside School, with 11 years of total experience.","{""fte"": ""Part-time"", ""salary"": 69215, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 11}",Australia
1753,Sarah Kim,45,F,807-34-6436,Science Teacher,2022-12-03,"Sarah is a Science Teacher at Greenwood MS, with 3 years of total experience.","{""fte"": ""Part-time"", ""salary"": 104919, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 3}",Australia
1754,Sarah Kim,44,F,849-45-9288,Math Teacher,2016-01-01,"Sarah is a Math Teacher at Highland HS, with 9 years of total experience.","{""fte"": ""Part-time"", ""salary"": 109629, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 9}",Philippines
1755,David Kim,30,F,382-25-6992,Math Teacher,2003-06-05,"David is a Math Teacher at Greenwood MS, with 22 years of total experience.","{""fte"": ""Full-time"", ""salary"": 72027, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 22}",UK
1756,John Lee,33,M,969-73-5904,Math Teacher,2010-06-17,"John is a Math Teacher at Greenwood MS, with 15 years of total experience.","{""fte"": ""Full-time"", ""salary"": 56837, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 15}",Australia
1757,John Kim,36,F,265-44-2454,Science Teacher,2003-10-11,"John is a Science Teacher at Lakeside School, with 22 years of total experience.","{""fte"": ""Full-time"", ""salary"": 59847, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 22}",Australia
1758,Alex Smith,48,F,250-93-1073,English Teacher,2016-08-11,"Alex is a English Teacher at Greenwood MS, with 9 years of total experience.","{""fte"": ""Part-time"", ""salary"": 54588, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 9}",Philippines
1759,Emily Lee,42,F,534-17-3202,Math Teacher,1996-07-05,"Emily is a Math Teacher at Greenwood MS, with 29 years of total experience.","{""fte"": ""Part-time"", ""salary"": 112250, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 29}",Ireland
1760,Emily Brown,42,M,252-61-2270,Math Teacher,2024-06-12,"Emily is a Math Teacher at Highland HS, with 1 years of total experience.","{""fte"": ""Part-time"", ""salary"": 104196, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 1}",USA
1761,Alex Kim,56,F,470-65-9224,Math Teacher,2018-10-03,"Alex is a Math Teacher at Lakeside School, with 7 years of total experience.","{""fte"": ""Part-time"", ""salary"": 114195, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 7}",UK
1762,John Kim,44,M,725-42-9562,Science Teacher,2005-10-13,"John is a Science Teacher at Greenwood MS, with 20 years of total experience.","{""fte"": ""Part-time"", ""salary"": 61912, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 20}",UK
1763,David Brown,50,M,704-22-3333,English Teacher,1998-02-17,"David is a English Teacher at Highland HS, with 27 years of total experience.","{""fte"": ""Full-time"", ""salary"": 40188, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 27}",India
1764,Emily Brown,31,F,300-52-8442,English Teacher,2023-04-27,"Emily is a English Teacher at Greenwood MS, with 2 years of total experience.","{""fte"": ""Part-time"", ""salary"": 108855, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 2}",Canada
1765,Sarah Garcia,34,F,152-99-9733,Math Teacher,2008-12-05,"Sarah is a Math Teacher at Highland HS, with 17 years of total experience.","{""fte"": ""Part-time"", ""salary"": 71625, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 17}",New Zealand
1766,Alex Garcia,33,F,409-10-9980,English Teacher,2000-06-08,"Alex is a English Teacher at Lakeside School, with 25 years of total experience.","{""fte"": ""Full-time"", ""salary"": 50832, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 25}",India
1767,Emily Smith,39,F,545-78-8061,English Teacher,2009-02-25,"Emily is a English Teacher at Lakeside School, with 16 years of total experience.","{""fte"": ""Part-time"", ""salary"": 60804, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 16}",USA
1768,John Garcia,43,M,650-85-9051,English Teacher,2018-09-28,"John is a English Teacher at Lakeside School, with 7 years of total experience.","{""fte"": ""Full-time"", ""salary"": 45629, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 7}",South Africa
1769,David Smith,32,F,639-22-2054,English Teacher,2014-12-05,"David is a English Teacher at Lakeside School, with 11 years of total experience.","{""fte"": ""Part-time"", ""salary"": 42093, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 11}",Ireland
1770,Alex Brown,36,F,657-45-3903,Math Teacher,2006-03-08,"Alex is a Math Teacher at Highland HS, with 19 years of total experience.","{""fte"": ""Part-time"", ""salary"": 51330, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 19}",UK
1771,David Kim,48,M,340-25-1242,Science Teacher,2008-12-06,"David is a Science Teacher at Greenwood MS, with 17 years of total experience.","{""fte"": ""Part-time"", ""salary"": 100415, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 17}",Philippines
1772,David Kim,42,M,763-16-2074,Science Teacher,2009-08-23,"David is a Science Teacher at Greenwood MS, with 16 years of total experience.","{""fte"": ""Full-time"", ""salary"": 56407, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 16}",New Zealand
1773,John Smith,31,M,301-84-5304,Science Teacher,2024-12-27,"John is a Science Teacher at Lakeside School, with 1 years of total experience.","{""fte"": ""Part-time"", ""salary"": 63388, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 1}",Philippines
1774,Alex Smith,60,F,459-32-3288,Math Teacher,2006-08-01,"Alex is a Math Teacher at Lakeside School, with 19 years of total experience.","{""fte"": ""Part-time"", ""salary"": 46205, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 19}",New Zealand
1775,Emily Garcia,58,M,517-61-1994,Science Teacher,2014-08-16,"Emily is a Science Teacher at Greenwood MS, with 11 years of total experience.","{""fte"": ""Part-time"", ""salary"": 59414, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 11}",USA
1776,John Brown,35,M,856-86-5320,English Teacher,2012-10-19,"John is a English Teacher at Greenwood MS, with 13 years of total experience.","{""fte"": ""Full-time"", ""salary"": 115255, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 13}",India
1777,David Kim,56,M,886-83-6058,English Teacher,2013-12-16,"David is a English Teacher at Highland HS, with 12 years of total experience.","{""fte"": ""Full-time"", ""salary"": 88128, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 12}",New Zealand
1778,Alex Lee,49,M,735-28-2494,Science Teacher,1999-05-26,"Alex is a Science Teacher at Highland HS, with 26 years of total experience.","{""fte"": ""Part-time"", ""salary"": 111747, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 26}",Canada
1779,Emily Lee,30,F,571-93-2175,Science Teacher,2005-07-19,"Emily is a Science Teacher at Lakeside School, with 20 years of total experience.","{""fte"": ""Full-time"", ""salary"": 61445, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 20}",Philippines
1780,Alex Brown,48,F,787-12-6025,Science Teacher,2002-08-27,"Alex is a Science Teacher at Greenwood MS, with 23 years of total experience.","{""fte"": ""Part-time"", ""salary"": 102862, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 23}",USA
1781,Sarah Smith,52,M,213-22-5377,Math Teacher,2017-09-09,"Sarah is a Math Teacher at Lakeside School, with 8 years of total experience.","{""fte"": ""Full-time"", ""salary"": 78642, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 8}",UK
1782,Alex Brown,57,M,126-75-2350,Science Teacher,2017-02-27,"Alex is a Science Teacher at Highland HS, with 8 years of total experience.","{""fte"": ""Part-time"", ""salary"": 110172, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 8}",Singapore
1783,Emily Smith,31,M,374-18-5605,English Teacher,2002-08-02,"Emily is a English Teacher at Lakeside School, with 23 years of total experience.","{""fte"": ""Full-time"", ""salary"": 41093, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 23}",UK
1784,Sarah Smith,36,M,339-64-2854,English Teacher,2007-09-21,"Sarah is a English Teacher at Highland HS, with 18 years of total experience.","{""fte"": ""Part-time"", ""salary"": 88550, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 18}",Singapore
1785,Emily Lee,31,M,456-26-1491,Math Teacher,2003-10-23,"Emily is a Math Teacher at Greenwood MS, with 22 years of total experience.","{""fte"": ""Full-time"", ""salary"": 64711, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 22}",Ireland
1786,Emily Garcia,45,F,570-56-9505,English Teacher,2014-09-16,"Emily is a English Teacher at Highland HS, with 11 years of total experience.","{""fte"": ""Part-time"", ""salary"": 113254, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 11}",Australia
1787,David Garcia,49,M,253-84-2053,English Teacher,2007-04-08,"David is a English Teacher at Lakeside School, with 18 years of total experience.","{""fte"": ""Full-time"", ""salary"": 104601, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 18}",USA
1788,David Kim,37,M,817-56-4080,English Teacher,2014-11-14,"David is a English Teacher at Lakeside School, with 11 years of total experience.","{""fte"": ""Part-time"", ""salary"": 55583, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 11}",Philippines
1789,Alex Brown,59,F,242-42-2747,Science Teacher,1998-03-12,"Alex is a Science Teacher at Highland HS, with 27 years of total experience.","{""fte"": ""Full-time"", ""salary"": 117539, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 27}",Ireland
1790,Alex Garcia,45,M,821-29-9942,Science Teacher,2008-07-11,"Alex is a Science Teacher at Lakeside School, with 17 years of total experience.","{""fte"": ""Full-time"", ""salary"": 42417, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 17}",Philippines
1791,Emily Garcia,55,F,676-85-1835,English Teacher,2015-08-14,"Emily is a English Teacher at Highland HS, with 10 years of total experience.","{""fte"": ""Full-time"", ""salary"": 81129, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 10}",Singapore
1792,Alex Lee,35,F,434-95-3240,Science Teacher,2023-10-01,"Alex is a Science Teacher at Highland HS, with 2 years of total experience.","{""fte"": ""Part-time"", ""salary"": 76937, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 2}",Ireland
1793,David Garcia,49,F,783-58-4108,Science Teacher,2020-03-08,"David is a Science Teacher at Lakeside School, with 5 years of total experience.","{""fte"": ""Part-time"", ""salary"": 108735, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 5}",Ireland
1794,Alex Smith,47,F,330-21-4621,Science Teacher,2002-11-24,"Alex is a Science Teacher at Highland HS, with 23 years of total experience.","{""fte"": ""Full-time"", ""salary"": 72090, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 23}",South Africa
1795,Emily Smith,32,F,657-57-6852,English Teacher,1998-09-07,"Emily is a English Teacher at Lakeside School, with 27 years of total experience.","{""fte"": ""Part-time"", ""salary"": 91493, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 27}",Ireland
1796,Emily Smith,38,M,566-40-9383,Math Teacher,2019-09-04,"Emily is a Math Teacher at Greenwood MS, with 6 years of total experience.","{""fte"": ""Part-time"", ""salary"": 103072, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 6}",Singapore
1797,Sarah Lee,36,M,843-91-2173,Math Teacher,2009-05-18,"Sarah is a Math Teacher at Highland HS, with 16 years of total experience.","{""fte"": ""Full-time"", ""salary"": 70562, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 16}",Ireland
1798,Sarah Lee,45,F,887-47-7890,Math Teacher,2006-05-10,"Sarah is a Math Teacher at Lakeside School, with 19 years of total experience.","{""fte"": ""Full-time"", ""salary"": 87024, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 19}",India
1799,Sarah Garcia,36,F,421-35-7996,Science Teacher,1998-07-01,"Sarah is a Science Teacher at Highland HS, with 27 years of total experience.","{""fte"": ""Full-time"", ""salary"": 84146, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 27}",Ireland
1800,Sarah Garcia,38,M,886-34-4015,Science Teacher,2021-03-09,"Sarah is a Science Teacher at Lakeside School, with 4 years of total experience.","{""fte"": ""Full-time"", ""salary"": 66904, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 4}",South Africa
1801,David Lee,30,M,429-59-1097,Science Teacher,2014-12-01,"David is a Science Teacher at Greenwood MS, with 11 years of total experience.","{""fte"": ""Full-time"", ""salary"": 88195, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 11}",Singapore
1802,Sarah Brown,54,M,685-95-9592,English Teacher,2009-12-06,"Sarah is a English Teacher at Highland HS, with 16 years of total experience.","{""fte"": ""Part-time"", ""salary"": 80459, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 16}",Ireland
1803,Sarah Garcia,36,M,286-95-7782,English Teacher,2015-12-02,"Sarah is a English Teacher at Lakeside School, with 10 years of total experience.","{""fte"": ""Part-time"", ""salary"": 78503, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 10}",UK
1804,Sarah Garcia,58,F,901-75-1354,English Teacher,2022-08-11,"Sarah is a English Teacher at Lakeside School, with 3 years of total experience.","{""fte"": ""Full-time"", ""salary"": 79311, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 3}",Canada
1805,David Garcia,55,M,253-27-3543,Math Teacher,2024-05-10,"David is a Math Teacher at Highland HS, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 95069, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 1}",USA
1806,David Smith,55,F,626-17-3745,English Teacher,2003-08-26,"David is a English Teacher at Lakeside School, with 22 years of total experience.","{""fte"": ""Full-time"", ""salary"": 45325, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 22}",USA
1807,Alex Garcia,51,F,741-83-6618,Science Teacher,2013-11-04,"Alex is a Science Teacher at Lakeside School, with 12 years of total experience.","{""fte"": ""Full-time"", ""salary"": 87778, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 12}",Ireland
1808,Sarah Brown,50,M,551-96-8997,Math Teacher,2006-04-02,"Sarah is a Math Teacher at Lakeside School, with 19 years of total experience.","{""fte"": ""Part-time"", ""salary"": 87491, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 19}",Philippines
1809,Alex Garcia,57,F,297-42-3928,Science Teacher,2019-01-23,"Alex is a Science Teacher at Highland HS, with 6 years of total experience.","{""fte"": ""Full-time"", ""salary"": 61121, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 6}",UK
1810,Alex Smith,58,M,889-88-7723,English Teacher,2017-09-13,"Alex is a English Teacher at Greenwood MS, with 8 years of total experience.","{""fte"": ""Part-time"", ""salary"": 58378, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 8}",South Africa
1811,Sarah Kim,52,M,628-65-6939,Math Teacher,2015-10-28,"Sarah is a Math Teacher at Lakeside School, with 10 years of total experience.","{""fte"": ""Full-time"", ""salary"": 53123, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 10}",New Zealand
1812,David Garcia,30,M,248-25-9518,English Teacher,2003-02-03,"David is a English Teacher at Greenwood MS, with 22 years of total experience.","{""fte"": ""Part-time"", ""salary"": 72746, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 22}",Philippines
1813,David Brown,58,M,985-71-5689,Science Teacher,2018-01-11,"David is a Science Teacher at Highland HS, with 7 years of total experience.","{""fte"": ""Full-time"", ""salary"": 51527, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 7}",UK
1814,Sarah Lee,47,F,853-84-4629,English Teacher,2021-04-04,"Sarah is a English Teacher at Lakeside School, with 4 years of total experience.","{""fte"": ""Part-time"", ""salary"": 47553, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 4}",Ireland
1815,Alex Kim,45,F,322-95-9671,Math Teacher,2003-12-02,"Alex is a Math Teacher at Highland HS, with 22 years of total experience.","{""fte"": ""Full-time"", ""salary"": 116874, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 22}",Canada
1816,David Lee,30,F,160-45-4943,English Teacher,1998-01-24,"David is a English Teacher at Greenwood MS, with 27 years of total experience.","{""fte"": ""Part-time"", ""salary"": 44298, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 27}",Singapore
1817,David Lee,33,F,621-36-8485,Science Teacher,2022-04-14,"David is a Science Teacher at Highland HS, with 3 years of total experience.","{""fte"": ""Full-time"", ""salary"": 54815, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 3}",USA
1818,David Brown,38,F,369-82-6345,Science Teacher,2018-08-13,"David is a Science Teacher at Lakeside School, with 7 years of total experience.","{""fte"": ""Part-time"", ""salary"": 114007, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 7}",USA
1819,David Lee,36,M,568-61-1798,Math Teacher,2008-07-24,"David is a Math Teacher at Highland HS, with 17 years of total experience.","{""fte"": ""Part-time"", ""salary"": 95803, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 17}",Philippines
1820,David Brown,35,F,871-19-6735,Science Teacher,2022-03-05,"David is a Science Teacher at Lakeside School, with 3 years of total experience.","{""fte"": ""Part-time"", ""salary"": 88608, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 3}",Canada
1821,John Brown,50,M,745-90-3542,English Teacher,2005-07-09,"John is a English Teacher at Highland HS, with 20 years of total experience.","{""fte"": ""Part-time"", ""salary"": 43360, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 20}",Canada
1822,Alex Brown,35,M,401-21-1506,Science Teacher,1999-02-01,"Alex is a Science Teacher at Lakeside School, with 26 years of total experience.","{""fte"": ""Full-time"", ""salary"": 96964, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 26}",Australia
1823,Alex Lee,48,M,222-17-3857,Science Teacher,2016-09-05,"Alex is a Science Teacher at Greenwood MS, with 9 years of total experience.","{""fte"": ""Part-time"", ""salary"": 40123, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 9}",USA
1824,David Smith,53,F,226-29-1108,Math Teacher,2023-04-20,"David is a Math Teacher at Highland HS, with 2 years of total experience.","{""fte"": ""Part-time"", ""salary"": 57283, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 2}",Australia
1825,David Brown,39,M,496-39-2030,Math Teacher,1995-03-25,"David is a Math Teacher at Lakeside School, with 30 years of total experience.","{""fte"": ""Full-time"", ""salary"": 56196, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 30}",USA
1826,Emily Lee,55,M,946-56-3717,English Teacher,2020-04-18,"Emily is a English Teacher at Greenwood MS, with 5 years of total experience.","{""fte"": ""Full-time"", ""salary"": 79398, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 5}",India
1827,David Brown,44,M,339-67-6077,Math Teacher,2002-07-18,"David is a Math Teacher at Highland HS, with 23 years of total experience.","{""fte"": ""Part-time"", ""salary"": 103074, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 23}",Australia
1828,Alex Smith,48,F,820-98-7139,English Teacher,2019-04-04,"Alex is a English Teacher at Highland HS, with 6 years of total experience.","{""fte"": ""Full-time"", ""salary"": 110735, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 6}",Philippines
1829,David Kim,35,F,703-60-4768,Science Teacher,2013-07-03,"David is a Science Teacher at Highland HS, with 12 years of total experience.","{""fte"": ""Part-time"", ""salary"": 50892, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 12}",New Zealand
1830,David Brown,59,F,312-14-2325,English Teacher,2017-01-26,"David is a English Teacher at Lakeside School, with 8 years of total experience.","{""fte"": ""Full-time"", ""salary"": 71407, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 8}",USA
